"Epithelial","Immune","Other","sample"
0.881376202293791,0.108745730358087,0.00987806734812113,"MSCCR_reGRID_89_Biopsy_175"
0.759568750131513,0.194394549856252,0.0460367000122348,"MSCCR_reGRID_90_Biopsy_176"
0.755268091535539,0.225868575460248,0.0188633330042127,"MSCCR_reGRID_90_Biopsy_177"
0.861657391454958,0.101575122396011,0.0367674861490309,"MSCCR_reGRID_91_Biopsy_178"
0.805907575253959,0.177311442359201,0.0167809823868397,"MSCCR_reGRID_91_Biopsy_179"
0.778441479137701,0.147763702641415,0.0737948182208833,"MSCCR_reGRID_91_Biopsy_180"
0.958451443517232,0.0415485564827682,0,"MSCCR_reGRID_92_Biopsy_183"
0.906984468942449,0.0930155310575509,0,"MSCCR_reGRID_92_Biopsy_182"
0.897730981189896,0.102269018810104,0,"MSCCR_reGRID_92_Biopsy_181"
0.776343459044282,0.202951740427172,0.0207048005285461,"MSCCR_reGRID_93_Biopsy_184"
0.805904925426993,0.194095074573007,0,"MSCCR_reGRID_93_Biopsy_186"
0.804771893396836,0.195228106603164,0,"MSCCR_reGRID_93_Biopsy_185"
0.880978683865069,0.113083708228999,0.00593760790593156,"MSCCR_reGRID_94_Biopsy_187"
0.875195104008845,0.124804895991155,0,"MSCCR_reGRID_95_Biopsy_188"
0.894360724029301,0.103913343677877,0.00172593229282159,"MSCCR_reGRID_95_Biopsy_189"
0.785168372006358,0.17223831262772,0.0425933153659219,"MSCCR_reGRID_96_Biopsy_191"
0.841001478802392,0.142879865590676,0.016118655606932,"MSCCR_reGRID_96_Biopsy_192"
0.815977992669711,0.17078512053498,0.0132368867953085,"MSCCR_reGRID_96_Biopsy_190"
0.880752311009132,0.116146395999928,0.00310129299094064,"MSCCR_reGRID_97_Biopsy_195"
0.864902476425736,0.128607315647773,0.00649020792649113,"MSCCR_reGRID_97_Biopsy_194"
0.922590320678854,0.075345591979695,0.00206408734145069,"MSCCR_reGRID_97_Biopsy_193"
0.829059428562047,0.170940571437953,0,"MSCCR_reGRID_98_Biopsy_196"
0.901269373852576,0.0987306261474233,0,"MSCCR_reGRID_98_Biopsy_197"
0.869877578043349,0.125901711384389,0.0042207105722617,"MSCCR_reGRID_98_Biopsy_198"
