"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.41964386662719e-94,0.575081729341949,0.953,0.711,1.04788814161237e-89,"Immune","NACA"
1.03554312432231e-92,1.14685327152076,0.521,0.222,2.00222263087719e-88,"Immune","UBXN1"
3.45609500455884e-92,1.17756556378177,0.485,0.208,6.68235969131451e-88,"Immune","HMGB2"
9.80752561854722e-92,1.66779650890017,0.289,0.092,1.89628507834611e-87,"Immune","CD97"
8.49193619817476e-89,1.71326104419851,0.266,0.08,1.64191586391709e-84,"Immune","TRAM1"
1.59557839664574e-86,1.48633545879516,0.306,0.103,3.08505082991455e-82,"Immune","THRAP3"
2.19661964726035e-86,1.05495989496511,0.571,0.274,4.24716408797789e-82,"Immune","DNAJB6"
3.48542718158968e-86,0.58846044494915,0.914,0.641,6.73907345560364e-82,"Immune","BTF3"
5.94222298523006e-86,0.544684384955246,0.928,0.729,1.14892881419423e-81,"Immune","EEF2"
8.16393743287332e-86,1.39481311267135,0.328,0.114,1.57849730264606e-81,"Immune","LSM8"
2.42952701863993e-85,1.49497842850603,0.283,0.091,4.69749049054031e-81,"Immune","OFD1"
1.3119904866954e-84,1.57973111683141,0.281,0.092,2.53673360602555e-80,"Immune","SYNE2"
1.34346519043659e-83,1.18406313266762,0.45,0.19,2.59758994570915e-79,"Immune","DRAP1"
1.81067323062506e-83,1.1669634963858,0.445,0.186,3.50093669141356e-79,"Immune","DDX17"
1.99554096385985e-83,1.32467310133086,0.354,0.132,3.85837845362302e-79,"Immune","BAZ1A"
4.72128238826095e-83,1.06980431109408,0.541,0.251,9.12859949770255e-79,"Immune","MORF4L1"
2.43110178107077e-82,1.56384590414222,0.264,0.083,4.70053529370034e-78,"Immune","NR1H2"
3.3869849874119e-82,1.54870757087196,0.26,0.081,6.54873547316091e-78,"Immune","FNBP4"
6.9700711967811e-82,1.15558121802313,0.454,0.19,1.34766326589763e-77,"Immune","CNBP"
7.53802124479887e-82,1.01560016278519,0.366,0.136,1.45747640768186e-77,"Immune","RNF213"
1.95026484789604e-81,1.21383322000718,0.389,0.153,3.77083708340699e-77,"Immune","RNPS1"
2.17375958363141e-81,1.01721186305217,0.592,0.289,4.20296415495132e-77,"Immune","PCBP2"
8.44184372279011e-81,1.10453730494237,0.491,0.219,1.63223048380147e-76,"Immune","RAP1B"
5.9411567251811e-80,1.40897325047321,0.315,0.111,1.14872265281377e-75,"Immune","EIF3M"
4.19061817343838e-79,1.23064662329498,0.409,0.17,8.10256023834311e-75,"Immune","NFE2L2"
5.15564144123365e-79,1.45939482078194,0.283,0.095,9.96843272662527e-75,"Immune","SNX9"
5.59180636292682e-79,1.13052884500092,0.476,0.208,1.0811757602719e-74,"Immune","BRK1"
6.15905819102014e-79,1.15627140872308,0.405,0.161,1.19085390123374e-74,"Immune","EIF3D"
6.55651124363423e-78,1.26122726126219,0.364,0.14,1.26770144895668e-73,"Immune","MRFAP1"
2.88136023454759e-77,0.567935405295045,0.476,0.201,5.57111001349776e-73,"Immune","ISG15"
3.53105679477287e-77,1.29213518913816,0.349,0.134,6.82729831269334e-73,"Immune","CCT4"
5.9223541920569e-76,1.49438067127722,0.284,0.098,1.1450871830342e-71,"Immune","RPL3P4"
2.96164776422562e-75,1.15488136038367,0.398,0.164,5.72634595213024e-71,"Immune","TAF7"
4.80154616382177e-75,1.30790568878155,0.319,0.117,9.28378950774939e-71,"Immune","UBE2N"
4.98421755560665e-75,0.830666974593538,0.763,0.489,9.63698464376545e-71,"Immune","SUB1"
1.89331137628528e-74,1.2452927275602,0.358,0.141,3.66071754604758e-70,"Immune","RSL1D1"
3.31989802119773e-74,0.934840206578797,0.61,0.311,6.41902282398582e-70,"Immune","HNRNPC"
3.92063037499303e-74,1.50544377326264,0.262,0.089,7.58053883004902e-70,"Immune","IRF2BP2"
1.22019113284258e-73,1.29683252627101,0.348,0.137,2.35923955535112e-69,"Immune","PIM3"
1.72189605408915e-73,1.13105329666467,0.411,0.172,3.32928602058137e-69,"Immune","UBE2D2"
1.36267587289886e-72,1.29191086813916,0.328,0.125,2.63473380024995e-68,"Immune","EIF1B"
2.37010702187392e-72,1.09027545456674,0.479,0.226,4.58260192679322e-68,"Immune","PPP1CB"
2.61583280390774e-72,1.13229579370996,0.447,0.202,5.05771272635561e-68,"Immune","H2AFV"
5.85695110350331e-72,1.05452199620843,0.492,0.229,1.13244149586236e-67,"Immune","ANAPC16"
4.92905884673854e-71,1.06533403901249,0.469,0.218,9.53033528016897e-67,"Immune","LDHB"
8.54699482480998e-71,1.17094763411759,0.379,0.157,1.65256144937701e-66,"Immune","PPIG"
3.24157066071383e-70,1.08630328461357,0.437,0.197,6.26757687249018e-66,"Immune","ZFP36L1"
3.28814541620857e-70,1.17370150034213,0.394,0.167,6.35762916223927e-66,"Immune","CAPZA1"
1.15162251001196e-69,1.2444608997389,0.339,0.134,2.22666212310813e-65,"Immune","EEF1G"
9.67020639723426e-69,1.63031569102112,0.274,0.103,1.86973440690524e-64,"Immune","CTD-3252C9.4"
1.29790862384172e-68,1.05326186933806,0.453,0.206,2.50950632419797e-64,"Immune","ACTR3"
1.33865497610265e-68,1.3099742680028,0.307,0.116,2.58828939629447e-64,"Immune","FOSL2"
4.37055322929697e-68,1.40855954065232,0.254,0.087,8.45046466884569e-64,"Immune","RNASEH2C"
2.61447318186786e-67,1.30794864051225,0.287,0.106,5.0550838971415e-63,"Immune","NOP58"
8.47750080280309e-67,1.12473136893039,0.372,0.155,1.63912478022198e-62,"Immune","TRAPPC1"
8.57849302158061e-67,0.783391388055463,0.696,0.415,1.65865162572261e-62,"Immune","COMMD6"
9.98038256086282e-67,1.07314124686038,0.442,0.207,1.92970696814283e-62,"Immune","CLK1"
2.66604202323686e-66,0.72488781439952,0.742,0.464,5.15479225192847e-62,"Immune","SRSF5"
3.89604194429438e-66,1.27068711349171,0.333,0.138,7.53299709929318e-62,"Immune","TMEM2"
1.64321325162948e-65,1.02091793226462,0.501,0.255,3.17715282202559e-61,"Immune","PGK1"
2.4394964753077e-65,0.819842312583715,0.691,0.399,4.71676643500744e-61,"Immune","UBE2D3"
8.63615458593488e-65,1.21567191691597,0.324,0.131,1.66980048919051e-60,"Immune","SRSF10"
9.07852869392224e-65,1.27653813728433,0.321,0.128,1.75533352296986e-60,"Immune","MRPS6"
1.04069300233553e-64,1.29223201461235,0.287,0.109,2.01217992001575e-60,"Immune","CSRNP1"
1.05345275983032e-64,0.739801443215485,0.724,0.442,2.03685091113193e-60,"Immune","ZFAS1"
2.63325081121616e-62,0.976435611150281,0.408,0.185,5.09139044348644e-58,"Immune","DDIT4"
2.99145142137346e-62,0.848809942167883,0.615,0.334,5.78397132322559e-58,"Immune","RAN"
6.2040023670622e-62,1.16901973230088,0.361,0.159,1.19954385767148e-57,"Immune","FOXP1"
2.14112717134374e-61,1.30242630920466,0.263,0.098,4.13986938579313e-57,"Immune","WAC"
3.68325401639784e-61,0.896032826751596,0.549,0.28,7.12157164070523e-57,"Immune","ATP6V0E1"
5.86009221168936e-61,1.09825443185911,0.362,0.155,1.13304882913014e-56,"Immune","RP4-706A16.3"
4.54861030446342e-60,1.29165274504957,0.284,0.111,8.79473802368003e-56,"Immune","SURF4"
8.40407297543009e-60,0.925874513440362,0.484,0.232,1.62492750979941e-55,"Immune","ENSA"
1.16993926847932e-59,0.839813458171236,0.588,0.31,2.26207757560477e-55,"Immune","ATP6V1G1"
1.7101406408848e-58,0.937219362856298,0.457,0.227,3.30655692915076e-54,"Immune","DDX3X"
3.4108886364362e-58,1.0361057788606,0.364,0.158,6.5949531785494e-54,"Immune","TMEM50A"
5.96934994590922e-58,0.711207723298821,0.723,0.46,1.15417381204155e-53,"Immune","ITM2B"
6.47315565361971e-58,1.11469863880002,0.326,0.137,1.25158464562737e-53,"Immune","NASP"
7.40148144172885e-58,1.28077593745375,0.25,0.093,1.43107643675827e-53,"Immune","CHURC1"
4.32442990783031e-57,1.27438423120832,0.257,0.097,8.36128522678991e-53,"Immune","DNAJC8"
4.98281898581516e-56,1.29780448780416,0.25,0.095,9.63428050907361e-52,"Immune","SNHG15"
9.76139828008644e-56,0.675841950287529,0.722,0.463,1.88736635745471e-51,"Immune","MCL1"
4.27883352108371e-55,1.03604321310008,0.386,0.181,8.27312461301536e-51,"Immune","SYAP1"
3.74404414912944e-54,1.13459510940837,0.352,0.164,7.23910936234177e-50,"Immune","MYADM"
5.76696519912322e-54,1.14640364628169,0.29,0.119,1.11504272125047e-49,"Immune","AC093106.7"
3.77385837364113e-53,0.758602186552054,0.611,0.353,7.29675516543512e-49,"Immune","PRRC2C"
1.02581889273845e-52,1.00873279550057,0.375,0.176,1.98342082910979e-48,"Immune","PDCD4"
3.69264855758247e-52,1.04253831266409,0.331,0.145,7.13973598608571e-48,"Immune","SNRPB2"
4.38892584234338e-52,1.04957803003894,0.3,0.127,8.48598811617093e-48,"Immune","SNHG7"
7.34143658400551e-52,0.677025703812422,0.687,0.421,1.41946676351746e-47,"Immune","FUS"
4.08467764434457e-51,1.16780440474548,0.319,0.146,7.89772422534022e-47,"Immune","TUBA4A"
8.32530482661159e-51,0.608776720951099,0.478,0.235,1.60969768822535e-46,"Immune","ISG20"
1.03951708719522e-50,0.986537270643393,0.364,0.169,2.00990628809196e-46,"Immune","BZW1"
1.84658187058951e-50,1.04268247403569,0.314,0.137,3.57036604678481e-46,"Immune","KHDRBS1"
3.54011135785519e-50,0.948710112136444,0.38,0.179,6.84480531041302e-46,"Immune","PSMA1.1"
1.89042540322643e-49,1.06406966949536,0.32,0.144,3.6551375171383e-45,"Immune","DDX18"
3.77098823956395e-49,0.899210839152374,0.437,0.219,7.29120576119689e-45,"Immune","SNX3"
3.21853179151603e-48,0.921689402295864,0.378,0.185,6.22303121889625e-44,"Immune","C9orf142"
1.6917508826002e-46,1.03050349601752,0.302,0.133,3.27100033150748e-42,"Immune","POLR2K"
2.39155757792965e-46,0.853922469625828,0.412,0.209,4.62407657692698e-42,"Immune","WSB1"
9.36057470968945e-46,1.09435420103581,0.279,0.121,1.80986712011845e-41,"Immune","PPP1CC"
1.32493022919125e-45,0.907396361794325,0.397,0.2,2.56175259814127e-41,"Immune","CSDE1"
3.67398469037151e-44,1.0716464699712,0.27,0.117,7.10364939883331e-40,"Immune","EIF4H"
4.29049023470004e-43,0.925535643224352,0.352,0.173,8.29566286879252e-39,"Immune","CACYBP"
5.12264915995022e-43,1.02594091779831,0.254,0.109,9.90464215076375e-39,"Immune","SNHG3"
4.20829977768559e-42,0.625312820046376,0.663,0.408,8.1367476201551e-38,"Immune","RSRP1"
4.72321480924723e-42,0.943029541347613,0.307,0.143,9.13233583367952e-38,"Immune","SLTM"
3.07168096051226e-41,0.758772826869786,0.478,0.266,5.93909513715045e-37,"Immune","SRRM1"
5.71416383693869e-41,0.974230348489109,0.265,0.116,1.1048335778721e-36,"Immune","TMEM14B"
8.11877187530881e-41,0.820451885979732,0.385,0.199,1.56976454209096e-36,"Immune","LUC7L3"
8.30775687058509e-41,0.759301348179657,0.433,0.23,1.60630479092763e-36,"Immune","TAF1D"
1.31916664919632e-40,0.57821374719089,0.726,0.474,2.55060871622108e-36,"Immune","RBM39"
1.78725475861391e-40,0.91140666009281,0.278,0.126,3.45565707577999e-36,"Immune","IFI27L2"
1.91963102580351e-40,0.995641907806295,0.272,0.125,3.71160658839108e-36,"Immune","KPNB1"
9.19101929442533e-40,0.936259966159307,0.3,0.143,1.77708358057714e-35,"Immune","USP16"
1.56922893507391e-39,0.706089199094998,0.587,0.345,3.0341041459654e-35,"Immune","SSR2"
2.12143428166176e-39,0.81248412487515,0.407,0.213,4.10179318359301e-35,"Immune","TOMM20"
1.90479483505695e-38,1.00187960318569,0.266,0.123,3.68292081358261e-34,"Immune","SRSF6"
6.22558471783779e-38,0.758826056918411,0.4,0.208,1.20371680519394e-33,"Immune","ABRACL"
1.77006271034082e-37,0.672670500387129,0.597,0.368,3.42241625044397e-33,"Immune","EIF5"
2.84536252527424e-37,0.650023920178372,0.496,0.293,5.50150844261775e-33,"Immune","ATP1B3"
4.88032653122794e-37,0.822715740009498,0.331,0.166,9.43611134812923e-33,"Immune","RP11-864N7.2"
5.21981156686582e-37,0.953971531154791,0.27,0.127,1.00925056645351e-32,"Immune","CSNK1D"
3.829098335115e-36,1.02963647438231,0.263,0.126,7.40356163094484e-32,"Immune","AHSA1"
5.39361363981923e-36,0.893161718867252,0.291,0.142,1.04285519725905e-31,"Immune","DUT"
9.63681748081045e-36,0.742758974409442,0.425,0.234,1.8632786599147e-31,"Immune","TAX1BP1"
2.3409110783249e-35,0.775304004514552,0.424,0.236,4.5261515699412e-31,"Immune","EIF1AX"
2.74579102766213e-35,0.89100866294274,0.304,0.152,5.30898695198474e-31,"Immune","RWDD1"
3.39132104073665e-35,1.00600089060678,0.25,0.116,6.55711923226432e-31,"Immune","ZFAND6"
8.51499228472827e-35,0.815170570022289,0.313,0.159,1.64637375825221e-30,"Immune","GCC2"
1.05564424005967e-34,0.775118734440188,0.393,0.211,2.04108813815538e-30,"Immune","PSMA2"
1.36086748187406e-34,0.639785049648504,0.611,0.386,2.63123727620349e-30,"Immune","RBM3"
3.20246259035243e-34,0.772380947050968,0.355,0.185,6.19196141844642e-30,"Immune","POLR1D"
4.77063244192327e-34,0.601080892751779,0.656,0.452,9.22401782645864e-30,"Immune","H2AFZ"
3.08125759931279e-33,0.709004759495802,0.482,0.281,5.95761156827127e-29,"Immune","PARK7"
1.22666235685888e-32,0.710675705134808,0.489,0.289,2.37175166698664e-28,"Immune","MTDH"
2.38443978159048e-32,0.707484484866327,0.441,0.253,4.6103143177052e-28,"Immune","RPL18AP3"
3.42366097269692e-32,0.90230165642873,0.304,0.16,6.6196484907095e-28,"Immune","ATP2B1"
1.11292116791697e-31,0.898299775783165,0.25,0.12,2.15183307816746e-27,"Immune","SF3B1"
1.49869166488589e-31,0.683300754241616,0.347,0.184,2.89772033405687e-27,"Immune","DDX46"
1.62136813710792e-31,0.589172784250767,0.559,0.341,3.13491529309816e-27,"Immune","SNRPB"
1.63697885252543e-31,0.780952117500272,0.343,0.184,3.16509861135792e-27,"Immune","SEP15"
2.70166557086119e-31,0.564514509802436,0.609,0.388,5.22367038126011e-27,"Immune","SERBP1"
3.75691903210773e-31,0.934483839582132,0.252,0.124,7.26400294858029e-27,"Immune","NAMPT"
5.90462917679482e-31,0.807330307537202,0.317,0.168,1.14166005133328e-26,"Immune","HSPA9"
6.27542198301048e-31,0.678952766910124,0.453,0.259,1.21335284041508e-26,"Immune","HNRNPF"
1.22797070462691e-30,0.593318277276709,0.36,0.191,2.37428135739613e-26,"Immune","HLA-F"
5.00572218911703e-30,0.898943690349729,0.261,0.13,9.67856385265778e-26,"Immune","REEP5"
1.10989507662586e-29,0.67161455069795,0.456,0.268,2.14598213065609e-25,"Immune","ARPC4"
2.4118694871493e-29,0.790377691711756,0.276,0.14,4.66334965340318e-25,"Immune","RPLP0P2"
6.17883938067189e-29,0.731323566044645,0.327,0.178,1.19467859425291e-24,"Immune","SF3B2"
7.5962696272584e-29,0.56609689616153,0.433,0.252,1.46873873243041e-24,"Immune","IRF1"
1.41400216978022e-28,0.708142966653335,0.353,0.197,2.73397319527005e-24,"Immune","CBX3"
1.41602069666203e-28,0.562821514249473,0.601,0.388,2.73787601699604e-24,"Immune","PTGES3"
1.60113084990662e-28,0.767806076180692,0.287,0.148,3.09578649829444e-24,"Immune","TOMM22"
3.30648735011482e-28,0.628694306834489,0.457,0.272,6.39309329144701e-24,"Immune","RPL22L1"
1.5889422211105e-27,0.605973490728531,0.396,0.23,3.07221978451714e-23,"Immune","STAT3"
2.86529733783735e-27,0.713523458528105,0.341,0.187,5.54005240270852e-23,"Immune","SEC11A"
3.5735390958446e-27,0.852018916153255,0.25,0.129,6.90943784181554e-23,"Immune","TRABD"
3.79494160367163e-27,0.797643456956874,0.281,0.15,7.33751959069909e-23,"Immune","TTC3"
5.29693558144793e-27,0.569214890846681,0.634,0.432,1.02416249467296e-22,"Immune","EIF4A2"
8.88725204124434e-27,0.656109040453487,0.376,0.215,1.71835018217459e-22,"Immune","YWHAQ"
1.24628590063277e-26,0.64214072268814,0.392,0.227,2.40969378887346e-22,"Immune","SEC62"
1.40803250615608e-26,0.607219231180601,0.522,0.326,2.72243085065279e-22,"Immune","NHP2L1"
1.72246930265483e-25,0.500270695926529,0.685,0.462,3.33039439668311e-21,"Immune","C19orf43"
2.35393526518932e-25,0.835571904923918,0.258,0.139,4.55133383524355e-21,"Immune","EIF4A3"
5.09317615124627e-25,0.773651954623262,0.263,0.142,9.84765608843466e-21,"Immune","IVNS1ABP"
1.10302859578992e-24,0.625448764636013,0.393,0.233,2.13270578995981e-20,"Immune","PGAM1"
4.68129466450001e-24,0.690321945092672,0.409,0.245,9.05128323381076e-20,"Immune","SPCS2"
6.01299545354448e-24,0.589560883435526,0.375,0.219,1.16261267094282e-19,"Immune","CKS2"
9.47442870233959e-24,0.643426415565326,0.316,0.18,1.83188078959736e-19,"Immune","FAM133B"
1.70015646818968e-23,0.633560681163184,0.339,0.192,3.28725253124474e-19,"Immune","GABARAPL2"
2.89710214779183e-23,0.518349677877477,0.532,0.346,5.6015470027555e-19,"Immune","RSRC2"
5.31302248116062e-23,0.632734007548141,0.371,0.223,1.02727289673241e-18,"Immune","IDI1"
6.00139741522221e-23,0.684127191447813,0.287,0.161,1.16037019023321e-18,"Immune","CCT3"
9.50809027281632e-23,0.705476594132656,0.257,0.138,1.83838925424904e-18,"Immune","RHEB"
1.79048279103705e-22,0.603352466394302,0.362,0.214,3.46189847647013e-18,"Immune","HNRNPM"
2.16511931089623e-22,0.628729332251085,0.488,0.327,4.18625818761786e-18,"Immune","FAM177A1"
2.25598853614905e-22,0.54189461215621,0.517,0.33,4.36195383464419e-18,"Immune","ERP29"
2.35439276907474e-22,0.574866623510914,0.409,0.243,4.55221841900601e-18,"Immune","UFC1"
5.13687912532487e-22,0.535858938191549,0.483,0.308,9.93215578881563e-18,"Immune","EIF3G"
5.86559165962712e-22,0.697533932415041,0.313,0.184,1.1341121473889e-17,"Immune","INSIG1"
8.35816616417491e-22,0.717899251244116,0.287,0.166,1.61605142784322e-17,"Immune","GSPT1"
1.07080689514846e-21,0.596966928882821,0.345,0.204,2.07040513176955e-17,"Immune","PNRC2"
3.42818949435321e-21,0.652168832678915,0.378,0.236,6.62840438733194e-17,"Immune","TUBB"
4.19907474993794e-21,0.713755799699496,0.271,0.157,8.11891102900501e-17,"Immune","CFLAR"
5.20440595614391e-21,0.552745700519174,0.415,0.257,1.00627189162043e-16,"Immune","DEK"
1.70528673673406e-20,0.683452420573186,0.267,0.152,3.2971719054753e-16,"Immune","CCDC107"
3.26850813476365e-20,0.559519095732449,0.416,0.267,6.31966047856552e-16,"Immune","ANP32B"
5.97480108156438e-20,0.668487906990513,0.268,0.154,1.15522778912047e-15,"Immune","ZNF207"
7.63665938275517e-20,0.516540231808826,0.416,0.263,1.47654809165571e-15,"Immune","RBM25"
9.06333274274378e-20,0.504686283724822,0.496,0.327,1.75239538580951e-15,"Immune","SFPQ"
1.07456986037758e-19,0.536684402056302,0.473,0.306,2.07768082504005e-15,"Immune","CUTA"
3.04942810952614e-19,0.524513028437706,0.366,0.224,5.89606924976879e-15,"Immune","SRSF11"
3.10919231189242e-19,0.549308003036248,0.309,0.188,6.011623335044e-15,"Immune","TYMP"
4.24476461375043e-19,0.62607954136639,0.286,0.167,8.20725238068646e-15,"Immune","OSTC"
5.8272887101553e-19,0.551679206601003,0.261,0.147,1.12670627210853e-14,"Immune","SLC3A2"
4.2092708572904e-17,0.59082880209564,0.259,0.154,8.13862520257099e-13,"Immune","HP1BP3"
1.29770935240867e-16,0.540503741443044,0.261,0.153,2.50912103288217e-12,"Immune","MPHOSPH8"
2.95191973765944e-16,0.52911704536791,0.286,0.174,5.70753681276453e-12,"Immune","XRCC6"
2.72614910315105e-15,0.564239219840319,0.283,0.176,5.27100929094256e-11,"Immune","RAD23A"
4.46742986985074e-15,0.527231440601887,0.336,0.221,8.6377756533564e-11,"Immune","ODC1"
7.11068343151771e-15,0.540209274145648,0.435,0.286,1.37485064148395e-10,"Immune","SPCS1"
2.67781167367717e-13,0.503655524720406,0.275,0.174,5.17754887105481e-09,"Immune","BAX"
4.13247162184762e-11,0.502497179824874,0.25,0.165,7.99013388084237e-07,"Immune","PCSK7"
0,8.43703435599232,0.489,0.001,0,"Other","CPA3"
0,8.14104318506751,0.489,0.003,0,"Other","TPSB2"
0,7.98576678016911,0.489,0.003,0,"Other","TPSAB1"
0,8.16563171222778,0.447,0.002,0,"Other","GATA2"
0,7.68244132440097,0.447,0.002,0,"Other","HPGDS"
0,7.9914350195301,0.404,0.001,0,"Other","SLC18A2"
0,8.05854642643366,0.404,0.001,0,"Other","MS4A2"
0,7.50740930561039,0.404,0.002,0,"Other","PTGS1"
0,7.83087733806673,0.383,0.001,0,"Other","KRT1"
0,9.16576314659935,0.362,0.001,0,"Other","RP11-354E11.2"
0,7.06306666812841,0.362,0.002,0,"Other","MAOB"
0,7.80867389087681,0.34,0.001,0,"Other","IL1RL1"
0,7.69452372761419,0.319,0.001,0,"Other","SIGLEC17P"
1.01669264446162e-313,7.17262753142548,0.404,0.004,1.96577522806654e-309,"Other","LTC4S"
2.01264187498952e-284,7.31451324843302,0.255,0.001,3.89144306529223e-280,"Other","PLAT"
1.77594334991818e-261,6.71988567733056,0.34,0.003,3.43378646706681e-257,"Other","RENBP"
5.04095640753494e-172,5.91872622798557,0.277,0.003,9.74668921396881e-168,"Other","RGS13"
2.46677146223045e-166,5.89470262769168,0.34,0.006,4.76950262222258e-162,"Other","ACSL4"
2.00900012559224e-153,6.33622605813882,0.298,0.005,3.8844017428326e-149,"Other","AKAP12"
5.27830418584458e-150,5.92197009288021,0.319,0.005,1.02056011433305e-145,"Other","ARHGEF6"
4.83835664754767e-119,5.48155103354529,0.277,0.005,9.35496257803343e-115,"Other","APOE"
3.1601134290211e-115,5.15995929090083,0.255,0.005,6.1100793150123e-111,"Other","ALOX5"
5.50869286213699e-106,5.14670887619916,0.277,0.006,1.06510576489419e-101,"Other","BTK"
4.79843041008211e-96,4.12072485969211,0.489,0.022,9.27776519789376e-92,"Other","TYROBP"
1.07661888298063e-83,4.51636993374954,0.426,0.019,2.08164261024304e-79,"Other","FCER1G"
3.86123332817861e-81,5.2097884833733,0.255,0.007,7.46569464003334e-77,"Other","SLC45A3"
1.04810020280361e-70,4.80511713367153,0.383,0.019,2.02650174212078e-66,"Other","VWA5A"
6.52955778572458e-68,3.99198813485499,0.66,0.059,1.26248999786985e-63,"Other","TUBA1A"
1.9063374522529e-62,4.13973944687967,0.362,0.019,3.68590346393098e-58,"Other","BCL2A1"
9.45612778215005e-50,4.38559103900013,0.255,0.012,1.82834230667871e-45,"Other","GRAP2"
1.38769096724886e-48,4.19576677836557,0.34,0.021,2.68310048517568e-44,"Other","GALNT6"
1.40690297167655e-47,4.07004326574211,0.277,0.014,2.72024689573661e-43,"Other","STX11"
1.51033345286788e-46,3.59443253014113,0.426,0.034,2.92022973112005e-42,"Other","BST2"
1.49862129708507e-45,3.34732332867095,0.617,0.075,2.89758427791398e-41,"Other","S100A4"
9.15364468493621e-45,3.8216941789649,0.383,0.029,1.76985719983242e-40,"Other","DUSP10"
2.63787867240311e-44,3.8575408384804,0.468,0.045,5.10033841309142e-40,"Other","CLU"
4.6564907677455e-43,3.14956081596835,0.617,0.079,9.00332489943593e-39,"Other","ANXA1"
3.04614325866336e-40,3.09596012516152,0.638,0.09,5.8897179906256e-36,"Other","LGALS1"
9.80932531169078e-40,3.48170074623836,0.426,0.04,1.89663304901541e-35,"Other","EMP3"
1.29842298375204e-39,3.77945908297195,0.277,0.017,2.51050083908457e-35,"Other","CMTM3"
1.75056170888567e-39,3.49541263814713,0.489,0.054,3.38471106413044e-35,"Other","ALOX5AP"
2.49082599776748e-36,3.72128090341375,0.34,0.028,4.81601206668343e-32,"Other","TNFAIP8"
8.75251010821019e-33,2.66960044178407,0.66,0.108,1.69229782942244e-28,"Other","STMN1"
3.09196763586187e-32,3.49831304622133,0.255,0.018,5.97831942393893e-28,"Other","LAT2"
2.32934096099926e-30,3.40756171933054,0.319,0.029,4.50378074809208e-26,"Other","LEO1"
4.88786798825984e-30,3.52258510035043,0.277,0.022,9.45069275530039e-26,"Other","BEX4"
5.14349601262849e-29,3.04904291364315,0.34,0.034,9.94494954041718e-25,"Other","SLC7A5"
1.11228787198536e-27,3.43247814406,0.298,0.028,2.15060860048368e-23,"Other","PBX1"
1.58045448393887e-27,2.97386390957859,0.468,0.068,3.05580874469581e-23,"Other","FXYD5"
1.73054246135242e-27,3.09897615051195,0.468,0.068,3.34600384902491e-23,"Other","NSMCE1"
2.06942830639396e-27,4.03344188679954,0.277,0.025,4.00123963041273e-23,"Other","WASH6P"
2.77393254654764e-27,3.03833526301214,0.34,0.036,5.36339857874987e-23,"Other","SLC2A3"
2.81295217852836e-27,3.35362370726068,0.319,0.032,5.43884303718458e-23,"Other","PRNP"
3.81169180794434e-27,2.96269806126968,0.383,0.046,7.36990611066038e-23,"Other","CD83"
4.60851103917471e-27,3.28694711112077,0.489,0.081,8.9105560942443e-23,"Other","VIM"
1.5158574494478e-26,2.78316376571735,0.468,0.068,2.93091037850731e-22,"Other","DUSP6"
5.25007063961647e-26,3.21644936521936,0.255,0.022,1.01510115816984e-21,"Other","MSRA"
7.50831992748917e-25,2.68975830864906,0.468,0.073,1.45173365798003e-20,"Other","SAMSN1"
1.57947892831994e-24,2.7634119266546,0.34,0.039,3.05392250790661e-20,"Other","CTNNBL1"
1.93632147379829e-24,3.01120501416611,0.447,0.071,3.743877569589e-20,"Other","RAC2"
1.96069996484552e-23,2.86692283966306,0.362,0.046,3.79101338202882e-19,"Other","BNIP3L"
5.30034477728407e-23,2.82160745769556,0.553,0.114,1.02482166268788e-18,"Other","CD44"
5.84755565164516e-23,2.6554955969472,0.468,0.079,1.13062488524559e-18,"Other","RGS1"
1.40658961863597e-21,2.77220278228038,0.34,0.045,2.71964102763265e-17,"Other","ITM2A"
1.45043612782374e-21,3.0387134799218,0.319,0.04,2.80441825314719e-17,"Other","TWISTNB"
1.99164114743061e-21,3.09482060313573,0.277,0.031,3.85083815855708e-17,"Other","OAZ2"
2.33249778737269e-21,3.30788073537031,0.277,0.031,4.5098844718851e-17,"Other","LINC00998.1"
5.40581709888239e-21,2.76165539911993,0.383,0.057,1.04521473606891e-16,"Other","LINC01420"
1.6230272570749e-20,2.32347950308382,0.553,0.111,3.13812320155432e-16,"Other","RGS2"
3.69557033728464e-20,2.21925392979849,0.489,0.089,7.14538524713985e-16,"Other","TERF2IP"
3.84657853570427e-20,2.84861532104644,0.34,0.047,7.43735959878422e-16,"Other","CD82"
5.39646693404888e-20,2.34415548184526,0.532,0.108,1.04340688169835e-15,"Other","SEPT2"
1.70722377796848e-19,2.79472429913923,0.277,0.033,3.30091717470207e-15,"Other","NXT1"
2.16073925242839e-19,2.31564012004075,0.511,0.105,4.1777893445703e-15,"Other","SRGN"
3.41881066399207e-19,2.45897888346823,0.468,0.092,6.61027041882867e-15,"Other","LAPTM5"
9.2187252871945e-19,3.0034541914167,0.255,0.03,1.78244053427906e-14,"Other","GCSH"
2.87952731353112e-18,2.46490744534582,0.383,0.064,5.56756606071242e-14,"Other","RGS10"
7.9191442208831e-18,1.7015891640803,0.766,0.214,1.53116653510775e-13,"Other","NAP1L1"
8.58640912402115e-18,2.12313178900953,0.447,0.085,1.66018220412949e-13,"Other","CD37"
1.04109276691967e-17,1.8782705453514,0.638,0.154,2.01295286483917e-13,"Other","C6orf48"
